position;company;reviews;clean_position;city;state;python;statistics;mathematics;java;sql;excel;modeling;c++;r;visualization;ml;ai;has_phd;has_bachelor;has_master;;;;;
Data Engineer;Insticator Inc;0;data engineer;New York;NY;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;;;;;
Research Scientist;EcoHealth Alliance;0;data scientist;Manhattan;NY;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;;;;;
Senior Data Scientist;Getty Images;92;data scientist;New York;NY;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Data Scientist (Online Media);Averity;0;data scientist;New York;NY;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Senior Data Scientist; Evaluations;Quartet;4;data scientist;New York;NY;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;;;
Data Scientist - Marketing - New York;Big Cloud;0;data scientist;New York;NY;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;;;;;
Data Scientist;Open Systems Technologies, Inc.;36;data scientist;New York;NY;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Investment Data Analyst;Balyasny;5;data analyst;New York;NY;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Researcher and Quantitative Analyst;Drug Policy Alliance;6;data analyst;New York;NY;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;;;;;
Sr. Applied Scientist;Amazon.com;25883;data scientist;New York;NY;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
CIB Chief Data Science Office-Data Scientist – VP - New York;JP Morgan Chase;20319;data scientist;New York;NY;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Senior Data Scientist;DigitasLBi;151;data scientist;New York;NY;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;;;;;
Admitting Representative;NYU Langone Health;705;other role;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Senior Data Scientist (2018035);Annalect;7;data scientist;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Data Engineer;KDR recruitment;0;data engineer;New York;NY;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Data Science Engineer;TMP Worldwide;107;data scientist;New York;NY;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;;;;;
Research Scientist; Genomics;Simons Foundation;4;data scientist;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;
Postdoctoral Research Scientist;Columbia University;749;data scientist;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;;;;
Research Coordinator;NYU Langone Health;705;other role;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Senior Data Scientist;Weight Watchers International;332;data scientist;New York;NY;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Data Research Analyst;Northwell Health;816;data analyst;New Hyde Park;NY;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Machine Learning;Twitter;56;other role;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Fulfillment Data Specialist; Bureau of Alcohol and Drug Use Prevention; Care; and Treatment;DEPT OF HEALTH/MENTAL HYGIENE;8;other role;Queens;NY;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;
Administrative Assistant;Columbia University;749;other role;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
VP; Data Science;AppNexus;9;data scientist;New York;NY;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;
Senior Quantitative Scientist;Gro Intelligence;0;data scientist;New York;NY;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Associate Research Scientist; CCA;Simons Foundation;4;data scientist;New York;NY;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;
Machine Learning Engineer;IBM;22249;other role;New York;NY;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Associate Scientist;New York Genome Center;6;data scientist;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
DIVERSITY & INCLUSION DATA ANALYST;FIRE DEPARTMENT;0;data analyst;Brooklyn;NY;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;
Digital Data Scientist - Marketing Analyst;The Children's Place;2828;data scientist;Secaucus;NJ;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Data Analyst II; Oncological Sciences;Mount Sinai;1029;data analyst;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;
Quantitative Investment Analyst;New Amsterdam Partners LLC;0;data analyst;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Research Scientist;Columbia University;749;data scientist;Palisades;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Manager; Data Science & Analytics: Bloomingdale's New York; NY;Bloomingdale's;1546;data scientist;New York;NY;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;
Geologist;DEPT OF ENVIRONMENT PROTECTION;65;other role;Manhattan;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Basic Scientist;Rutgers University;586;data scientist;Newark;NJ;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;;;
Deep Learning Scientist;AIG;2611;data scientist;New York;NY;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Technology Operation Intelligence Analyst;Medidata Solutions;33;data analyst;New York;NY;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;;;;;
Staff Engineer; Data;Harry's;12;other role;New York;NY;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;
Senior Data Scientist (Financial Services);Ayasdi;0;data scientist;New York;NY;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;;;;;
Secretary I;NYU Langone Health;705;other role;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Associate Program Officer; Crohn’s Disease;The Helmsley Charitable Trust;0;other role;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;;;
Sr. Data Scientist;Bed Bath & Beyond;4677;data scientist;Union;NJ;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;;;;;
Research Coordinator - Addictive Disorders;NYU Langone Health;705;other role;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Tumblr: Sr. Data Scientist (Analytics);Oath Inc;5;data scientist;New York;NY;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Marketing and Welcome Desk Associate;Civic Hall;3;other role;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Data & AI Architect;Microsoft;4611;other role;New York;NY;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;;
Personal Financial Management - Chief Data Scientist - Vice President - New York City;Goldman Sachs;1148;data scientist;New York;NY;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;;
Data Scientist - Technology;Averity;0;data scientist;New York;NY;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Python Data Engineer;SRS Investment Management;0;data engineer;New York;NY;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Data Scientist – CIB Chief Data Science Office - VP;JP Morgan Chase;20319;data scientist;New York;NY;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Research Analyst & Survey Coordinator; World Trade Center Health Registry;DEPT OF HEALTH/MENTAL HYGIENE;8;data analyst;Manhattan;NY;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;
Data Scientist - Hedge Fund;Averity;0;data scientist;New York;NY;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Data Scientist for Technology Start-Up;Averity;0;data scientist;New York;NY;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;;;;;
Senior Research Data Scientist;NIKE INC;6054;data scientist;New York;NY;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Data Scientist - Global Research & Data Analytics - VP;JP Morgan Chase;20319;data scientist;New York;NY;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Researcher;DEPT OF HEALTH/MENTAL HYGIENE;8;other role;Manhattan;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;
Senior Data Scientist;Farfetch;0;data scientist;New York;NY;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Data Reporting Analyst;ACLU;70;data analyst;New York;NY;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Sr. Data Scientist;fractalanalytics;0;data scientist;Jersey City;NJ;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;;
Data Scientist / Signal Researcher;The Hagan-Ricci Group, Inc.;0;data scientist;New York;NY;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Fall 2018 Internship; Data Science Practica (New York; NY);NBCUniversal;1744;data scientist;New York;NY;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;;;
Data Analyst - Cardiology;Columbia University;749;data analyst;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;;;;;
Data Engineer;Gallup;140;data engineer;New York;NY;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;;;;;
Sr. Data Scientist;Fractal Analytics;22;data scientist;Jersey City;NJ;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;;
Quantum Computing Scientist;JP Morgan Chase;20319;data scientist;New York;NY;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;;;;;
Staff Research Scientist;Foursquare;7;data scientist;New York;NY;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Senior Data Scientist (Sales & Restaurant Network);Slice;6;data scientist;New York;NY;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Vice President of Data & Analytics;BARK;0;other role;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Data Research and Acceleration Analyst;Two Sigma Investments, LLC.;7;data analyst;New York;NY;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Short Term Casual - Computational Technology;Columbia University;749;other role;New York;NY;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;;;;
Program Associate;NYU Langone Health;705;other role;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Data Scientist Senior;Brown Brothers Harriman;165;data scientist;New York;NY;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Lead Data Scientist;Nautilus Labs;0;data scientist;New York;NY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
VP; Data Science;Freestar;2;data scientist;New York;NY;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;
Credentials Associate;NYU Langone Health;705;other role;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Senior Data Scientist;Bluecore;3;data scientist;New York;NY;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
City Research Scientist- Risk;FIRE DEPARTMENT;0;data scientist;Brooklyn;NY;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;;;;;
Crypto Engineer –ROAR Data;JP Morgan Chase;20319;other role;New York;NY;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;;;;
Vice President/ Assistant Vice President - Machine Learning Specialist (Data Scientist);BNP Paribas;2166;data scientist;New York;NY;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;;;;;
Associate Scientist;International Flavors and Fragrances;105;data scientist;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Visiting Scientist (AI);Facebook;366;data scientist;New York;NY;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;;
Research Data Analyst;JLL;1785;data analyst;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Senior Data Scientist & Machine Learning Engineer;IBM;22249;data scientist;New York;NY;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Senior Data Scientist;S&P Global;605;data scientist;New York;NY;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;;
Senior Data Scientist;Prudential;2010;data scientist;Newark;NJ;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;;;;
Data Analyst;WeWork Global Technology;0;data analyst;New York;NY;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Senior Data Scientist;New York Life Insurance Co;1677;data scientist;New York;NY;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;;;;;
Analyst; Data and Analysis;DigitasLBi;151;data analyst;New York;NY;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;
Analyst; Data & Analysis (Social Analytics);DigitasLBi;151;data analyst;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;
Machine Learning Engineer; Data Science;2U;28;data scientist;Brooklyn;NY;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;
Environmental Scientist; Bureau of Environmental Surveillance and Policy;DEPT OF HEALTH/MENTAL HYGIENE;8;data scientist;Manhattan;NY;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;
Sr. Data Scientist;Memorial Sloan Kettering;703;data scientist;New York;NY;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Data Research Analyst;Adaptive Management;2;data analyst;New York;NY;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Data Engineer;DEPT OF INFO TECH & TELECOMM;31;data engineer;Manhattan;NY;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;;;;;
Data Scientist - Site Reliability Engineering;BlackRock;335;data scientist;New York;NY;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Data Analyst;Schireson;0;data analyst;New York;NY;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Senior Data Scientist;Tremor Video DSP;2;data scientist;New York;NY;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;;;;;
Data Scientist;Engage Partners;16;data scientist;New York;NY;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;;
Lead Data Scientist;Aetna;3371;data scientist;New York;NY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;;;;
Data Scientist- Enterprise Product Analytics;App Info;0;data scientist;New York;NY;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Image Scientist;OPCOM;0;data scientist;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Ops Research Engineer/Data Scientist;Memorial Sloan Kettering;703;data scientist;New York;NY;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;;;;;
eCommerce Data Science & Machine Learning Specialist;PepsiCo;10001;data scientist;New York;NY;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;;;;;
Data Engineer Python & Spark;Mount Sinai Health System;1029;data engineer;New York;NY;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Senior Data Scientist;Socure;0;data scientist;New York;NY;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;;;;;
Data Scientist IoT-SHA000706;Pall;304;data scientist;Port Washington;NY;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;;;
Strategic Relationship Management Data Associate;Environmental Defense Fund;29;other role;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Behavioral Scientist;Ipsos North America;333;data scientist;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;;;;
Research Scientist 1 / EOA# 2018-37;People With Developmental Disabilities, Office for;64;data scientist;Staten Island;NY;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;;;;;
Sr Data Scientist;Aetna;3371;data scientist;New York;NY;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;;;;
Data Scientist;Smith Hanley Associates;18;data scientist;New York;NY;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;;;;;
Junior Data Analyst;Metro-Goldwyn-Mayer Studios;0;data analyst;New York;NY;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;;;;;
Research Scientist; Podcast (NLU/NLP);Spotify;33;data scientist;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;
Data Visualization Engineer;LearnVest;0;other role;New York;NY;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
CITY RESEARCH SCIENTIST 1;DEPT OF ENVIRONMENT PROTECTION;65;data scientist;Queens;NY;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;
Data Scientist - Adtech;Averity;0;data scientist;New York;NY;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Quantitative Analysis; Full Time Analyst (North America - 2019);Citi;14088;data analyst;New York;NY;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;
Research Data Associate *Must speak Cantonese; Mandarin; French; Haitian Creole or Yiddish;NYU Langone Health;705;other role;New York;NY;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;
